instance_id,budget,nodes,hull_vertices,hull_area,hull_perimeter,hull_compactness,density,budget_per_node,rad_0_5__degree_min,rad_0_5__degree_max,rad_0_5__degree_avg,rad_0_5__components,rad_0_5__component_largest,rad_0_5__component_avg_size,rad_0_5__clustering_avg,rad_1_0__degree_min,rad_1_0__degree_max,rad_1_0__degree_avg,rad_1_0__components,rad_1_0__component_largest,rad_1_0__component_avg_size,rad_1_0__clustering_avg,rad_2_0__degree_min,rad_2_0__degree_max,rad_2_0__degree_avg,rad_2_0__components,rad_2_0__component_largest,rad_2_0__component_avg_size,rad_2_0__clustering_avg,knn_3__degree_min,knn_3__degree_max,knn_3__degree_avg,knn_3__components,knn_3__component_largest,knn_3__component_avg_size,knn_3__clustering_avg,knn_5__degree_min,knn_5__degree_max,knn_5__degree_avg,knn_5__components,knn_5__component_largest,knn_5__component_avg_size,knn_5__clustering_avg,knn_8__degree_min,knn_8__degree_max,knn_8__degree_avg,knn_8__components,knn_8__component_largest,knn_8__component_avg_size,knn_8__clustering_avg,knn_12__degree_min,knn_12__degree_max,knn_12__degree_avg,knn_12__components,knn_12__component_largest,knn_12__component_avg_size,knn_12__clustering_avg,nng_plain__degree_min,nng_plain__degree_max,nng_plain__degree_avg,nng_plain__components,nng_plain__component_largest,nng_plain__component_avg_size,nng_plain__clustering_avg,nng_mut__degree_min,nng_mut__degree_max,nng_mut__degree_avg,nng_mut__components,nng_mut__component_largest,nng_mut__component_avg_size,nng_mut__clustering_avg,delaunay__degree_min,delaunay__degree_max,delaunay__degree_avg,delaunay__components,delaunay__component_largest,delaunay__component_avg_size,delaunay__clustering_avg,mst__degree_min,mst__degree_max,mst__degree_avg,mst__components,mst__component_largest,mst__component_avg_size,mst__clustering_avg,mst__mst_edge_sum,mst__mst_edge_max,mst__mst_leaves,mst__mst_diameter,mst__mst_edge_sum_per_sqrtA,mst__mst_edge_max_per_sqrtA,mst__mst_edge_sum_units_s,mst__mst_edge_sum_units_m
mix_uniform_n300_s44366,10.95672,300.0,12.0,0.9399367736449931,3.7329690157552333,0.8476171487199788,319.1704042354105,0.036522400000000003,65.0,242.0,147.11333333333334,1.0,300.0,300.0,0.7651548990487791,245.0,299.0,293.64,1.0,300.0,300.0,0.9840295660356294,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,7.0,3.84,1.0,300.0,300.0,0.5212222222222225,5.0,12.0,6.04,1.0,300.0,300.0,0.5530064935064933,8.0,15.0,9.386666666666667,1.0,300.0,300.0,0.5803080253080253,12.0,20.0,13.7,1.0,300.0,300.0,0.6014638612448209,1.0,3.0,1.4066666666666667,89.0,8.0,3.3707865168539324,0.0,0.0,1.0,0.5933333333333334,211.0,2.0,1.4218009478672986,0.0,3.0,11.0,5.9,1.0,300.0,300.0,0.440394179894181,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.696376988962289,0.12506481241740225,70.0,3.9707633844633863,12.064297472360655,0.12899884312487342,0.698862079590416,1.3559881267926652
mix_uniform_n300_s44391,10.171999,300.0,16.0,0.9436284598326475,3.684528728161543,0.8734680033465965,317.9217380251598,0.03390666333333333,65.0,230.0,141.63333333333333,1.0,300.0,300.0,0.7686839535415325,242.0,299.0,290.56,1.0,300.0,300.0,0.9752999386711626,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,9.0,3.8133333333333335,2.0,296.0,150.0,0.5561957671957674,5.0,10.0,6.08,1.0,300.0,300.0,0.5745820105820101,8.0,15.0,9.326666666666666,1.0,300.0,300.0,0.5937738187738182,12.0,22.0,13.7,1.0,300.0,300.0,0.6083726854500843,1.0,3.0,1.3733333333333333,94.0,7.0,3.1914893617021276,0.0,0.0,1.0,0.6266666666666667,206.0,2.0,1.4563106796116505,0.0,3.0,12.0,5.873333333333333,1.0,300.0,300.0,0.44335738335738417,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.372451130652951,0.096101998074962,64.0,3.978630606646655,11.707214185063195,0.09893088676754894,0.6781769158401513,1.4321596258427278
mix_uniform_n300_s44398,7.291544,300.0,14.0,0.9052982790214804,3.6404851762631107,0.8583867886663143,331.38249232536293,0.024305146666666666,66.0,244.0,147.81333333333333,1.0,300.0,300.0,0.7726026845069266,243.0,299.0,293.1666666666667,1.0,300.0,300.0,0.9828425850582488,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,7.0,3.76,3.0,288.0,100.0,0.5061587301587306,5.0,10.0,6.0,1.0,300.0,300.0,0.5392354497354496,8.0,14.0,9.346666666666666,1.0,300.0,300.0,0.5838309098309099,12.0,20.0,13.74,1.0,300.0,300.0,0.5971326861419737,1.0,3.0,1.3866666666666667,92.0,8.0,3.260869565217391,0.0,0.0,1.0,0.6133333333333333,208.0,2.0,1.4423076923076923,0.0,3.0,10.0,5.886666666666667,1.0,300.0,300.0,0.44400529100529185,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.552876151493727,0.08868867267018936,72.0,2.606058457218032,12.142112999542,0.09321210330828293,0.7033697868377686,1.3229047592960448
mix_uniform_n300_s44439,8.573701,300.0,17.0,0.9220640451528508,3.630562675141591,0.8790692216344336,325.35700917637337,0.028579003333333332,60.0,234.0,142.4,1.0,300.0,300.0,0.7681926550703698,243.0,299.0,291.8666666666667,1.0,300.0,300.0,0.9789671929376378,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,7.0,3.68,2.0,285.0,150.0,0.5297777777777782,5.0,11.0,6.08,1.0,300.0,300.0,0.5653205868205867,8.0,14.0,9.326666666666666,1.0,300.0,300.0,0.5966402116402117,12.0,21.0,13.786666666666667,1.0,300.0,300.0,0.6245257554336502,1.0,4.0,1.3866666666666667,92.0,11.0,3.260869565217391,0.0,0.0,1.0,0.6133333333333333,208.0,2.0,1.4423076923076923,0.0,3.0,11.0,5.866666666666666,1.0,300.0,300.0,0.44499759499759584,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.219915634978408,0.10419351542682494,79.0,2.7354766394825414,11.684470800502675,0.10850759740216209,0.6768594343152383,1.460453502203397
mix_uniform_n300_s44440,22.5,300.0,16.0,0.9539815895681559,3.802046854431287,0.8293062308796108,314.4714775217021,0.075,56.0,238.0,151.64666666666668,1.0,300.0,300.0,0.7666539805885872,240.0,299.0,293.79333333333335,1.0,300.0,300.0,0.9846946533764905,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,7.0,3.6933333333333334,2.0,296.0,150.0,0.4965396825396822,5.0,9.0,5.98,1.0,300.0,300.0,0.5295978835978833,8.0,14.0,9.313333333333333,1.0,300.0,300.0,0.5773027158027162,12.0,21.0,13.74,1.0,300.0,300.0,0.6075742481918953,1.0,3.0,1.36,96.0,7.0,3.125,0.0,0.0,1.0,0.64,204.0,2.0,1.4705882352941178,0.0,3.0,10.0,5.873333333333333,1.0,300.0,300.0,0.4424550264550272,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.644943136720759,0.1175935818826861,61.0,3.4558557847946005,11.922501216137428,0.12039643358886253,0.6906480889515637,1.3625419265192285
mix_uniform_n300_s44446,20.0,300.0,13.0,0.9589478363021996,3.7877910320010013,0.8399101404803586,312.8428769982218,0.06666666666666667,55.0,240.0,146.98,1.0,300.0,300.0,0.7665618210495501,245.0,299.0,292.44,1.0,300.0,300.0,0.9806608331042515,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,7.0,3.7466666666666666,2.0,286.0,150.0,0.5392063492063492,5.0,10.0,6.1,1.0,300.0,300.0,0.565920634920635,8.0,14.0,9.446666666666667,1.0,300.0,300.0,0.5823421393421392,12.0,21.0,13.866666666666667,1.0,300.0,300.0,0.6034158585652396,1.0,4.0,1.3533333333333333,97.0,7.0,3.0927835051546393,0.0,0.0,1.0,0.6466666666666666,203.0,2.0,1.477832512315271,0.0,3.0,13.0,5.8933333333333335,1.0,300.0,300.0,0.4463624338624348,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.41534181162441,0.10827231570904916,68.0,4.021689747190077,11.657124327035605,0.11056557624154335,0.6752753045007635,1.5344031175702897
mix_uniform_n300_s44452,9.670003,300.0,13.0,0.9488716430435261,3.729724128761313,0.857163978012759,316.164996814262,0.03223334333333333,62.0,237.0,144.44666666666666,1.0,300.0,300.0,0.7678041725922572,249.0,299.0,291.99333333333334,1.0,300.0,300.0,0.9793239094137427,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,7.0,3.7466666666666666,2.0,223.0,150.0,0.5143174603174607,5.0,11.0,6.026666666666666,1.0,300.0,300.0,0.5722619047619045,8.0,16.0,9.393333333333333,1.0,300.0,300.0,0.5918853276353278,12.0,22.0,13.966666666666667,1.0,300.0,300.0,0.6087032876537516,1.0,3.0,1.34,99.0,8.0,3.0303030303030303,0.0,0.0,1.0,0.66,201.0,2.0,1.492537313432836,0.0,3.0,11.0,5.8933333333333335,1.0,300.0,300.0,0.4414576719576726,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.529980496135277,0.10310355408520117,63.0,3.2013746448764744,11.836541869286892,0.10584489151658412,0.6856686255358257,1.4575267908043885
mix_uniform_n300_s44461,6.907104,300.0,17.0,0.9596024323168064,3.7667678896466352,0.8498914985381,312.62947018141466,0.02302368,56.0,231.0,144.81333333333333,1.0,300.0,300.0,0.7661253154021026,242.0,299.0,289.93333333333334,1.0,300.0,300.0,0.9736827733675778,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,6.0,3.7666666666666666,2.0,294.0,150.0,0.5421111111111117,5.0,10.0,5.953333333333333,1.0,300.0,300.0,0.5719497354497346,8.0,14.0,9.36,1.0,300.0,300.0,0.5991360861360855,12.0,21.0,13.713333333333333,1.0,300.0,300.0,0.6189156870534577,1.0,3.0,1.38,93.0,7.0,3.225806451612903,0.0,0.0,1.0,0.62,207.0,2.0,1.4492753623188406,0.0,3.0,10.0,5.866666666666666,1.0,300.0,300.0,0.44864814814814885,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.412753181180555,0.09601883630309213,70.0,3.0485401118510937,11.650505118413305,0.09801911300928941,0.6748918661850536,1.5111995264854907
mix_uniform_n300_s44474,20.0,300.0,14.0,0.9618001469247227,3.788145040030898,0.8422509419888593,311.9151114285285,0.06666666666666667,58.0,238.0,141.64,1.0,300.0,300.0,0.7659970263705648,239.0,299.0,291.02666666666664,1.0,300.0,300.0,0.9768084605369554,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,6.0,3.7533333333333334,2.0,287.0,150.0,0.536888888888889,5.0,10.0,5.993333333333333,1.0,300.0,300.0,0.5427275132275136,8.0,14.0,9.293333333333333,1.0,300.0,300.0,0.5851820216820219,12.0,20.0,13.713333333333333,1.0,300.0,300.0,0.6137660255694312,1.0,3.0,1.3933333333333333,91.0,7.0,3.2967032967032965,0.0,0.0,1.0,0.6066666666666667,209.0,2.0,1.4354066985645932,0.0,3.0,10.0,5.886666666666667,1.0,300.0,300.0,0.44314021164021267,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.78123355210657,0.10090829505050611,75.0,3.6546924299091867,12.012913392463997,0.10289267279708436,0.695885496410443,1.293184603336842
mix_uniform_n300_s44494,25.0,300.0,13.0,0.9733206402735595,3.8482342742490765,0.8259291430430086,308.22319756383945,0.08333333333333333,56.0,229.0,138.32,1.0,300.0,300.0,0.7626834559569172,237.0,299.0,290.4533333333333,1.0,300.0,300.0,0.9750936866853293,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,7.0,3.72,2.0,296.0,150.0,0.5040158730158729,5.0,12.0,5.98,1.0,300.0,300.0,0.557932419432419,8.0,14.0,9.333333333333334,1.0,300.0,300.0,0.5763429903429902,12.0,19.0,13.746666666666666,1.0,300.0,300.0,0.6073915021167343,1.0,3.0,1.4,90.0,7.0,3.3333333333333335,0.0,0.0,1.0,0.6,210.0,2.0,1.4285714285714286,0.0,3.0,11.0,5.8933333333333335,1.0,300.0,300.0,0.44591269841269915,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.897438896783333,0.1149010426279935,69.0,3.77954998067306,12.059394887094902,0.11646515338393776,0.6985780820396225,1.3228656735742867
mix_uniform_n300_s44501,20.0,300.0,16.0,0.9274019660687653,3.688078154605494,0.8567964234147952,323.48432608105503,0.06666666666666667,59.0,238.0,146.0,1.0,300.0,300.0,0.7684143941123711,251.0,299.0,292.08666666666664,1.0,300.0,300.0,0.9795111387416523,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,7.0,3.7466666666666666,2.0,296.0,150.0,0.524746031746032,5.0,10.0,5.973333333333334,1.0,300.0,300.0,0.5663650793650792,8.0,15.0,9.486666666666666,1.0,300.0,300.0,0.5740483220483219,12.0,22.0,14.026666666666667,1.0,300.0,300.0,0.6042787845682581,1.0,3.0,1.36,96.0,7.0,3.125,0.0,0.0,1.0,0.64,204.0,2.0,1.4705882352941178,0.0,3.0,10.0,5.873333333333333,1.0,300.0,300.0,0.4480079365079375,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.355939649658598,0.09106507080653918,67.0,2.6087406195704483,11.792043421433533,0.09456225572305792,0.6830909140796394,1.3987003571763073
mix_uniform_n300_s44503,12.166666,300.0,17.0,0.9594918172748287,3.7578793879440924,0.8538183129110243,312.6655116789501,0.040555553333333334,50.0,240.0,144.48666666666668,1.0,300.0,300.0,0.7673956357716759,235.0,299.0,291.64666666666665,1.0,300.0,300.0,0.9784752979851392,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,7.0,3.76,1.0,300.0,300.0,0.4919523809523807,5.0,11.0,6.0,1.0,300.0,300.0,0.5437164502164505,8.0,15.0,9.386666666666667,1.0,300.0,300.0,0.5888082843082841,12.0,19.0,13.973333333333333,1.0,300.0,300.0,0.607113785423383,1.0,3.0,1.4333333333333333,85.0,8.0,3.5294117647058822,0.0,0.0,1.0,0.5666666666666667,215.0,2.0,1.3953488372093024,0.0,3.0,10.0,5.866666666666666,1.0,300.0,300.0,0.4416613756613763,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.721593362302192,0.08695294107734362,68.0,3.003646760687181,11.966468815494425,0.08876947234528466,0.6931950493520035,1.3547589044652517
mix_uniform_n300_s44525,7.232052,300.0,16.0,0.9408818954893894,3.7642809851560592,0.834412704824295,318.8497955356642,0.02410684,64.0,223.0,137.68666666666667,1.0,300.0,300.0,0.7615595923232932,236.0,299.0,290.02666666666664,1.0,300.0,300.0,0.9739612851448899,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,7.0,3.76,2.0,294.0,150.0,0.5111587301587305,5.0,10.0,6.0,1.0,300.0,300.0,0.5788095238095234,8.0,14.0,9.38,1.0,300.0,300.0,0.6083630258630256,12.0,21.0,13.726666666666667,1.0,300.0,300.0,0.6242029238964222,1.0,4.0,1.42,87.0,8.0,3.4482758620689653,0.0,0.0,1.0,0.58,213.0,2.0,1.408450704225352,0.0,3.0,12.0,5.873333333333333,1.0,300.0,300.0,0.4414790764790775,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.461250550000948,0.09045174698699858,67.0,4.326637852014502,11.815835895396555,0.09325012084743375,0.6844691673820377,1.3458675458675258
mix_uniform_n300_s44537,10.428949,300.0,15.0,0.9602847979140543,3.786029411624323,0.8418640238789071,312.407319840598,0.03476316333333333,63.0,232.0,143.12,1.0,300.0,300.0,0.7692270358720482,232.0,299.0,290.55333333333334,1.0,300.0,300.0,0.9753872615830689,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,7.0,3.72,2.0,163.0,150.0,0.5275079365079368,5.0,12.0,5.946666666666666,1.0,300.0,300.0,0.5731801346801344,8.0,15.0,9.326666666666666,1.0,300.0,300.0,0.5913677063677065,12.0,21.0,13.72,1.0,300.0,300.0,0.6109328515481763,1.0,3.0,1.3933333333333333,91.0,7.0,3.2967032967032965,0.0,0.0,1.0,0.6066666666666667,209.0,2.0,1.4354066985645932,0.0,3.0,10.0,5.88,1.0,300.0,300.0,0.44031216931217027,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.45731734261757,0.10663248790589103,69.0,3.5091580414381354,11.691841397564579,0.10881518763436551,0.6772863991511356,1.4488210173622995
mix_uniform_n300_s44556,10.232609,300.0,16.0,0.9433614562557336,3.736651647015189,0.8490294750038039,318.0117207573019,0.03410869666666667,62.0,227.0,141.21333333333334,1.0,300.0,300.0,0.7642679610644868,243.0,299.0,290.55333333333334,1.0,300.0,300.0,0.9752260495741025,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,7.0,3.7466666666666666,3.0,290.0,100.0,0.49900000000000005,5.0,10.0,6.006666666666667,1.0,300.0,300.0,0.54126455026455,8.0,14.0,9.353333333333333,1.0,300.0,300.0,0.5692240537240542,12.0,23.0,13.633333333333333,1.0,300.0,300.0,0.5898228775382492,1.0,3.0,1.3666666666666667,95.0,7.0,3.1578947368421053,0.0,0.0,1.0,0.6333333333333333,205.0,2.0,1.4634146341463414,0.0,3.0,10.0,5.873333333333333,1.0,300.0,300.0,0.44098677248677326,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.979747812277271,0.09225577811714562,59.0,2.775721231994209,12.334132563514906,0.09498488740146403,0.7144931193076113,1.3450855017873689
mix_uniform_n300_s44557,16.0,300.0,13.0,0.9447303611563765,3.740340679221053,0.8485851266440619,317.55092493565206,0.05333333333333334,55.0,245.0,147.72666666666666,1.0,300.0,300.0,0.767977684848454,231.0,299.0,293.16,1.0,300.0,300.0,0.9829303919199509,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,7.0,3.74,1.0,300.0,300.0,0.494714285714286,5.0,10.0,6.013333333333334,1.0,300.0,300.0,0.5515052910052907,8.0,14.0,9.306666666666667,1.0,300.0,300.0,0.5732524882524884,12.0,19.0,13.953333333333333,1.0,300.0,300.0,0.5944192699571957,1.0,4.0,1.3533333333333333,97.0,9.0,3.0927835051546393,0.0,0.0,1.0,0.6466666666666666,203.0,2.0,1.477832512315271,0.0,3.0,10.0,5.8933333333333335,1.0,300.0,300.0,0.4420873015873019,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.434565609145245,0.12234853660751326,65.0,2.932098115846863,11.764290343647366,0.12587655333578937,0.6814832304411091,1.33941817440826
mix_uniform_n300_s44582,20.0,300.0,12.0,0.9604082422400255,3.8308385808606116,0.822390410036402,312.36716513416167,0.06666666666666667,57.0,241.0,148.72,1.0,300.0,300.0,0.7670175370081301,239.0,299.0,292.24666666666667,1.0,300.0,300.0,0.9801512275825986,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,7.0,3.68,2.0,291.0,150.0,0.5046190476190481,5.0,10.0,5.86,1.0,300.0,300.0,0.5508333333333332,8.0,15.0,9.273333333333333,1.0,300.0,300.0,0.5919243349243349,12.0,19.0,13.753333333333334,1.0,300.0,300.0,0.6106676272643764,1.0,3.0,1.36,96.0,6.0,3.125,0.0,0.0,1.0,0.64,204.0,2.0,1.4705882352941178,0.0,3.0,11.0,5.9,1.0,300.0,300.0,0.43482010582010644,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.848568989330415,0.08410802057473474,70.0,3.0978179522540654,12.090324639704159,0.08582414251604288,0.7003697844805847,1.344301918603888
mix_uniform_n300_s44587,10.93877,300.0,13.0,0.9513147544339705,3.7924722679595444,0.8311688698848213,315.35304020224004,0.03646256666666667,58.0,237.0,144.93333333333334,1.0,300.0,300.0,0.771082981996702,238.0,299.0,291.46,1.0,300.0,300.0,0.9779539491260139,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,8.0,3.7333333333333334,2.0,291.0,150.0,0.4881269841269846,5.0,10.0,6.02,1.0,300.0,300.0,0.5458227513227509,8.0,15.0,9.48,1.0,300.0,300.0,0.5794181374181373,12.0,24.0,14.106666666666667,1.0,300.0,300.0,0.6071551244742456,1.0,3.0,1.3733333333333333,94.0,8.0,3.1914893617021276,0.0,0.0,1.0,0.6266666666666667,206.0,2.0,1.4563106796116505,0.0,3.0,12.0,5.8933333333333335,1.0,300.0,300.0,0.4449074074074078,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.66498477181203,0.0936521203871007,66.0,3.212863188025136,11.959748855262879,0.09601862852827199,0.6928057746849173,1.3947284444692896
mix_uniform_n300_s44611,11.11326,300.0,15.0,0.9573220649266648,3.761535966566198,0.8502320959852948,313.3741621457157,0.0370442,58.0,241.0,140.59333333333333,1.0,300.0,300.0,0.7608897310919475,236.0,299.0,292.46,1.0,300.0,300.0,0.980867490163108,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,6.0,3.8066666666666666,2.0,282.0,150.0,0.5370000000000003,5.0,10.0,6.006666666666667,1.0,300.0,300.0,0.5665978835978834,8.0,16.0,9.386666666666667,1.0,300.0,300.0,0.5887815240315238,12.0,19.0,13.886666666666667,1.0,300.0,300.0,0.6053688398804498,1.0,3.0,1.44,84.0,7.0,3.5714285714285716,0.0,0.0,1.0,0.56,216.0,2.0,1.3888888888888888,0.0,2.0,11.0,5.88,1.0,300.0,300.0,0.4456534391534401,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.498856204648252,0.10850558426643304,68.0,3.98915825803026,11.752374132888747,0.11089783184620805,0.6807929467465398,1.4490112870004996
mix_uniform_n300_s44625,25.0,300.0,15.0,0.9559191185465474,3.774984038366191,0.8429479762982974,313.8340830091807,0.08333333333333333,58.0,227.0,140.68666666666667,1.0,300.0,300.0,0.7690215320904786,242.0,299.0,289.74666666666667,1.0,300.0,300.0,0.9730893397391349,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,7.0,3.6533333333333333,3.0,287.0,100.0,0.5078253968253971,5.0,10.0,5.993333333333333,1.0,300.0,300.0,0.5451719576719575,8.0,14.0,9.326666666666666,1.0,300.0,300.0,0.587564861064861,12.0,20.0,13.753333333333334,1.0,300.0,300.0,0.6112129031958753,1.0,3.0,1.4133333333333333,88.0,8.0,3.409090909090909,0.0,0.0,1.0,0.5866666666666667,212.0,2.0,1.4150943396226414,0.0,3.0,10.0,5.88,1.0,300.0,300.0,0.44019047619047685,1.0,3.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.799340034581004,0.0844831237644537,77.0,3.928011309382115,12.068329051880218,0.08640908168863987,0.6990956214152534,1.3701477163002134
mix_uniform_n300_s44620,12.000633,300.0,14.0,0.9392187409994581,3.728592594333465,0.8489590621660194,319.4144099815967,0.04000211,57.0,244.0,155.40666666666667,1.0,300.0,300.0,0.775219413558498,238.0,299.0,293.18666666666667,1.0,300.0,300.0,0.9830398445035661,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,8.0,3.7533333333333334,2.0,295.0,150.0,0.48440476190476167,5.0,10.0,5.933333333333334,1.0,300.0,300.0,0.5528677248677248,8.0,16.0,9.28,1.0,300.0,300.0,0.5749137251637252,12.0,19.0,13.74,1.0,300.0,300.0,0.5970151821575972,1.0,3.0,1.38,93.0,7.0,3.225806451612903,0.0,0.0,1.0,0.62,207.0,2.0,1.4492753623188406,0.0,3.0,11.0,5.886666666666667,1.0,300.0,300.0,0.44102092352092426,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.828560870645344,0.1040356666725407,70.0,2.7493549599533664,12.205302124577372,0.10734921664235449,0.7070302140968685,1.352388050952529
mix_uniform_n300_s44640,22.5,300.0,17.0,0.9449696138760032,3.7388223898044393,0.8494895449182217,317.4705256071497,0.075,63.0,239.0,146.95333333333335,1.0,300.0,300.0,0.7687114560426639,240.0,299.0,292.4066666666667,1.0,300.0,300.0,0.9804717826433658,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,7.0,3.74,1.0,300.0,300.0,0.5009841269841268,5.0,10.0,6.033333333333333,1.0,300.0,300.0,0.5718253968253962,8.0,14.0,9.406666666666666,1.0,300.0,300.0,0.5789669959669957,12.0,22.0,13.72,1.0,300.0,300.0,0.5987583261538371,1.0,3.0,1.3866666666666667,92.0,7.0,3.260869565217391,0.0,0.0,1.0,0.6133333333333333,208.0,2.0,1.4423076923076923,0.0,3.0,10.0,5.866666666666666,1.0,300.0,300.0,0.4476111111111117,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.631675468347048,0.08814636959058494,60.0,3.6376996436347695,11.965568978678405,0.09067665861435084,0.6931429234963559,1.2629782425474945
mix_uniform_n300_s44645,30.0,300.0,16.0,0.9425393972841664,3.6512367744118017,0.8884426168769508,318.28908251943653,0.1,58.0,242.0,147.60666666666665,1.0,300.0,300.0,0.7691758523272512,257.0,299.0,293.0733333333333,1.0,300.0,300.0,0.982351691651357,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,7.0,3.72,1.0,300.0,300.0,0.5007777777777779,5.0,9.0,6.02,1.0,300.0,300.0,0.5698492063492059,8.0,16.0,9.386666666666667,1.0,300.0,300.0,0.5927969807969807,12.0,22.0,14.08,1.0,300.0,300.0,0.6190804970170295,1.0,4.0,1.3733333333333333,94.0,7.0,3.1914893617021276,0.0,0.0,1.0,0.6266666666666667,206.0,2.0,1.4563106796116505,0.0,3.0,10.0,5.873333333333333,1.0,300.0,300.0,0.4517989417989427,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.190594207025928,0.08227923286589393,70.0,3.8804779662670335,11.52665756969412,0.08475015042068391,0.6677176104400873,1.4316164165610687
mix_uniform_n300_s44663,18.0,300.0,14.0,0.9558497775520904,3.772418579223243,0.8440336418298174,313.85684973248954,0.06,62.0,235.0,148.96,1.0,300.0,300.0,0.7689086805694404,242.0,299.0,292.4866666666667,1.0,300.0,300.0,0.980737833864551,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,7.0,3.6866666666666665,3.0,277.0,100.0,0.5120634920634922,5.0,10.0,5.886666666666667,1.0,300.0,300.0,0.5782407407407406,8.0,17.0,9.253333333333334,1.0,300.0,300.0,0.5981030940736822,12.0,21.0,13.733333333333333,1.0,300.0,300.0,0.6076671909961382,1.0,3.0,1.4333333333333333,85.0,10.0,3.5294117647058822,0.0,0.0,1.0,0.5666666666666667,215.0,2.0,1.3953488372093024,0.0,3.0,11.0,5.886666666666667,1.0,300.0,300.0,0.4472328042328049,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.549641697661311,0.10355157908018592,65.0,3.008414290533988,11.813366823415466,0.105916081281193,0.6843261386824128,1.4059939805614212
mix_uniform_n300_s44677,30.0,300.0,15.0,0.940584470071814,3.677127549697992,0.8741586887081413,318.9506201150598,0.1,67.0,234.0,144.07333333333332,1.0,300.0,300.0,0.7649731644799235,244.0,299.0,292.2133333333333,1.0,300.0,300.0,0.9798274203006744,299.0,299.0,299.0,1.0,300.0,300.0,1.0,3.0,7.0,3.7133333333333334,1.0,300.0,300.0,0.5118888888888887,5.0,11.0,5.993333333333333,1.0,300.0,300.0,0.558284752284752,8.0,16.0,9.44,1.0,300.0,300.0,0.5786264106264105,12.0,20.0,13.76,1.0,300.0,300.0,0.6115380108367723,1.0,3.0,1.3733333333333333,94.0,6.0,3.1914893617021276,0.0,0.0,1.0,0.6266666666666667,206.0,2.0,1.4563106796116505,0.0,3.0,10.0,5.88,1.0,300.0,300.0,0.44157936507936607,1.0,4.0,1.9933333333333334,1.0,300.0,300.0,0.0,11.612389680293758,0.08393389196862013,65.0,3.089983687171961,11.973543579502028,0.08654429802583626,0.6936048771350379,1.3703816356679899
