instance_id,budget,nodes,hull_vertices,hull_area,hull_perimeter,hull_compactness,density,budget_per_node,rad_0_5__degree_min,rad_0_5__degree_max,rad_0_5__degree_avg,rad_0_5__component_largest,rad_0_5__clustering_avg,rad_1_0__degree_min,rad_1_0__clustering_avg,knn_3__degree_max,knn_3__degree_avg,knn_3__components,knn_3__component_largest,knn_3__component_avg_size,knn_3__clustering_avg,knn_5__degree_max,knn_5__degree_avg,knn_5__components,knn_5__component_largest,knn_5__component_avg_size,knn_5__clustering_avg,knn_8__degree_max,knn_8__degree_avg,knn_8__components,knn_8__component_largest,knn_8__component_avg_size,knn_8__clustering_avg,knn_12__degree_max,knn_12__degree_avg,knn_12__components,knn_12__component_largest,knn_12__component_avg_size,knn_12__clustering_avg,nng_plain__degree_max,nng_plain__degree_avg,nng_plain__components,nng_plain__component_largest,nng_plain__component_avg_size,nng_plain__clustering_avg,delaunay__degree_max,delaunay__degree_avg,delaunay__clustering_avg,mst__degree_avg,mst__mst_edge_sum,mst__mst_edge_max,mst__mst_leaves,mst__mst_diameter,mst__mst_edge_sum_per_sqrtA,mst__mst_edge_max_per_sqrtA,mst__mst_edge_sum_units_s,mst__mst_edge_sum_units_m
mix_uniform_n80_s42070,20.0,80.0,12.0,0.857282179579814,3.4357929164732663,0.9125983940197944,93.31816513345814,0.25,18.0,59.0,36.55,80.0,0.776917968778173,66.0,0.9731836193601364,6.0,3.775,3.0,36.0,26.666666666666668,0.5320833333333332,10.0,6.15,1.0,80.0,80.0,0.6228869047619048,14.0,9.575,1.0,80.0,80.0,0.6465669746919743,18.0,13.75,1.0,80.0,80.0,0.6599696565689213,3.0,1.425,23.0,10.0,3.4782608695652173,0.0,9.0,5.625,0.4539682539682538,1.975,6.021434684450128,0.1660248179158766,20.0,2.4590372959276783,6.503364287535305,0.1793127266607996,0.7363020065505533,1.3616974677356968
mix_uniform_n80_s42111,16.0,80.0,13.0,0.8341244299589906,3.405688011591718,0.9037139451883052,95.90895210194618,0.2,19.0,62.0,38.075,80.0,0.7722288751603454,66.0,0.982483824549926,6.0,3.725,1.0,80.0,80.0,0.4929166666666665,10.0,6.05,1.0,80.0,80.0,0.5634722222222223,15.0,9.65,1.0,80.0,80.0,0.6286908924408927,22.0,14.05,1.0,80.0,80.0,0.672396517740945,3.0,1.475,21.0,8.0,3.809523809523809,0.0,9.0,5.6,0.4513690476190475,1.975,6.1868227183496565,0.2273396552759768,19.0,2.895933149343605,6.774110101607309,0.248919990988803,0.7669554771778202,1.450491982789261
mix_uniform_n80_s42128,22.5,80.0,12.0,0.8269683921465871,3.461429331925552,0.8673369241047075,96.73888477447312,0.28125,14.0,57.0,36.2,80.0,0.762122926743148,67.0,0.980873233455485,7.0,3.8,2.0,75.0,40.0,0.5450595238095237,10.0,6.15,1.0,80.0,80.0,0.596160714285714,17.0,9.625,1.0,80.0,80.0,0.6455576796569442,21.0,14.375,1.0,80.0,80.0,0.6801406826532602,4.0,1.35,26.0,6.0,3.076923076923077,0.0,9.0,5.625,0.4507738095238093,1.975,5.981299697301628,0.2125684586433274,17.0,2.8768007406626968,6.5773523591003205,0.2337514793914702,0.7446788347806037,1.36701937321317
mix_uniform_n80_s42192,25.0,80.0,12.0,0.8578964584092965,3.461157708891901,0.8999159762382425,93.25134661161236,0.3125,14.0,63.0,38.325,80.0,0.7716489236105856,65.0,0.978577337167397,6.0,3.725,1.0,80.0,80.0,0.5695833333333332,9.0,5.825,1.0,80.0,80.0,0.6094345238095239,13.0,9.175,1.0,80.0,80.0,0.6367048923298925,20.0,14.2,1.0,80.0,80.0,0.6367674986047668,3.0,1.4,24.0,8.0,3.333333333333333,0.0,8.0,5.625,0.4586011904761902,1.975,5.898742192458949,0.1807000971886845,19.0,2.9201466738872592,6.368570752695342,0.1950926683041455,0.7210408669642423,1.5905200536761213
mix_uniform_n80_s42224,6.082738,80.0,11.0,0.8641683937110571,3.537545954119136,0.8677688609872872,92.574549800937,0.076034225,18.0,59.0,33.2,80.0,0.7489038384961878,63.0,0.9769811552988727,6.0,3.825,1.0,80.0,80.0,0.5204166666666667,9.0,6.075,1.0,80.0,80.0,0.5871924603174603,14.0,9.25,1.0,80.0,80.0,0.6332430763680763,20.0,13.65,1.0,80.0,80.0,0.6912633552378135,3.0,1.375,25.0,10.0,3.2,0.0,9.0,5.65,0.4515575396825394,1.975,5.966308244442032,0.1602926409945259,17.0,3.678619828323495,6.418100272038938,0.1724306221910627,0.7266485313766561,1.51598036281281
mix_uniform_n80_s42219,22.5,80.0,14.0,0.8128887620171856,3.4060707625649727,0.8805086988295193,98.4144494770475,0.28125,16.0,64.0,39.175,80.0,0.7656419461715663,69.0,0.985460935317005,6.0,3.65,1.0,80.0,80.0,0.5024999999999998,10.0,5.975,1.0,80.0,80.0,0.5468154761904762,14.0,9.35,1.0,80.0,80.0,0.6226562326562326,18.0,13.5,1.0,80.0,80.0,0.6587384368082896,3.0,1.325,27.0,5.0,2.962962962962963,0.0,11.0,5.575,0.4475892857142855,1.975,6.213718888889022,0.194080841099785,19.0,3.271718027926189,6.891853576691257,0.2152618685876779,0.780286232326922,1.3159609486151598
mix_uniform_n80_s42245,25.0,80.0,14.0,0.8532573926595172,3.507721566646553,0.8714444289118233,93.75834383414842,0.3125,16.0,63.0,40.075,80.0,0.7831253399787337,64.0,0.9788842113253744,6.0,3.9,1.0,80.0,80.0,0.5800000000000001,10.0,6.0,1.0,80.0,80.0,0.6151785714285712,14.0,9.6,1.0,80.0,80.0,0.6400656288156288,21.0,14.375,1.0,80.0,80.0,0.6655122206225147,3.0,1.4,24.0,6.0,3.333333333333333,0.0,9.0,5.575,0.4605952380952379,1.975,5.723692569472991,0.2041437079828814,17.0,2.211459264532375,6.196354682929557,0.2210018804463499,0.7015427991761846,1.8219472814655409
mix_uniform_n80_s42262,30.0,80.0,12.0,0.8059923473927157,3.3905730815680477,0.8810378428592478,99.25652552259334,0.375,20.0,64.0,40.875,80.0,0.7727856513492988,65.0,0.9859208444938696,6.0,3.8,1.0,80.0,80.0,0.5774999999999999,11.0,6.15,1.0,80.0,80.0,0.6060912698412699,17.0,9.75,1.0,80.0,80.0,0.636649567752509,21.0,14.3,1.0,80.0,80.0,0.6753151618118725,3.0,1.425,23.0,6.0,3.4782608695652173,0.0,9.0,5.625,0.4553869047619045,1.975,5.981823112055052,0.1692408692780795,19.0,2.5576796917448754,6.662973825729708,0.1885123416590271,0.754372780082707,1.4457066485144705
mix_uniform_n80_s42269,5.435587,80.0,10.0,0.903025229864206,3.653303380551109,0.8502336141652548,88.59110172595084,0.0679448375,16.0,58.0,38.35,80.0,0.7675602436023836,63.0,0.968816820009456,5.0,3.675,2.0,69.0,40.0,0.575,9.0,6.075,1.0,80.0,80.0,0.6221428571428571,13.0,9.675,1.0,80.0,80.0,0.6088782745032745,24.0,14.575,1.0,80.0,80.0,0.664701420772098,3.0,1.325,27.0,8.0,2.962962962962963,0.0,9.0,5.675,0.4451785714285711,1.975,6.090664711937913,0.1754463191890898,21.0,2.485099431815448,6.409361248967938,0.1846266200272945,0.7256591111415325,1.3995103512764169
mix_uniform_n80_s42272,22.5,80.0,10.0,0.829400154272333,3.4488667994124302,0.8762360818782134,96.4552509279279,0.28125,15.0,66.0,43.95,80.0,0.7864403599528706,68.0,0.9867672366774954,6.0,3.725,1.0,80.0,80.0,0.5616666666666666,12.0,6.125,1.0,80.0,80.0,0.6293380230880232,16.0,9.8,1.0,80.0,80.0,0.6384202602952607,20.0,14.75,1.0,80.0,80.0,0.6673260460944286,3.0,1.375,25.0,7.0,3.2,0.0,9.0,5.675,0.4630059523809521,1.975,5.689047935771955,0.1749179340605188,17.0,2.982800768855554,6.246799073783073,0.1920667923373774,0.7072540440891988,1.6427053368500393
mix_uniform_n80_s42285,3.857581,80.0,9.0,0.8462585849216405,3.5235818280836706,0.856533253373291,94.53375295141925,0.0482197625,16.0,65.0,38.475,80.0,0.7704451503134704,61.0,0.9857711244486796,7.0,3.75,1.0,80.0,80.0,0.5274999999999997,10.0,6.15,1.0,80.0,80.0,0.5789484126984125,13.0,9.575,1.0,80.0,80.0,0.6484274753024755,22.0,14.15,1.0,80.0,80.0,0.6866442300604451,3.0,1.3,28.0,4.0,2.857142857142857,0.0,9.0,5.7,0.4491666666666664,1.975,5.853605136475803,0.1828992016521669,20.0,2.893303789768172,6.363145872800667,0.1988200900124609,0.720426669485039,1.3694201845027716
mix_uniform_n80_s42328,5.674017,80.0,10.0,0.8468250376229327,3.4820122159330293,0.8776936843005081,94.47051804769823,0.0709252125,18.0,65.0,38.45,80.0,0.7707579216320937,66.0,0.9820443275027811,7.0,3.925,1.0,80.0,80.0,0.4766666666666664,10.0,6.475,1.0,80.0,80.0,0.5953373015873018,15.0,9.8,1.0,80.0,80.0,0.6540547646797649,21.0,14.2,1.0,80.0,80.0,0.7197443764955374,3.0,1.525,19.0,12.0,4.2105263157894735,0.0,9.0,5.675,0.4486210317460314,1.975,6.0862593344783775,0.1784888866820564,19.0,3.3809467940888736,6.613838845656498,0.1939609647535566,0.7488097848666667,1.3466903439799045
mix_uniform_n80_s42331,5.569434,80.0,9.0,0.9026629439086252,3.666252788811785,0.8438993755323503,88.62665797888148,0.069617925,17.0,58.0,34.5,80.0,0.7567644824236937,64.0,0.968160204452586,7.0,3.65,1.0,80.0,80.0,0.4792261904761903,10.0,6.175,1.0,80.0,80.0,0.6006944444444444,14.0,9.45,1.0,80.0,80.0,0.7054082029082029,20.0,13.95,1.0,80.0,80.0,0.6916454893360855,3.0,1.4,24.0,8.0,3.333333333333333,0.0,11.0,5.7,0.4522619047619044,1.975,6.245965901802759,0.1872257640310221,20.0,2.8410200866600506,6.574107507478632,0.1970619629150569,0.7443114571196927,1.317856419455517
mix_uniform_n80_s42349,4.349875,80.0,12.0,0.8880213744196402,3.5579094018812585,0.881543024171146,90.08792164747544,0.0543734374999999,14.0,53.0,32.375,80.0,0.7650013324199124,66.0,0.9619499453963842,6.0,3.725,2.0,75.0,40.0,0.5645833333333333,10.0,6.025,1.0,80.0,80.0,0.6107142857142855,16.0,9.625,1.0,80.0,80.0,0.684131007881008,20.0,13.9,1.0,80.0,80.0,0.7114321260954386,3.0,1.35,26.0,8.0,3.076923076923077,0.0,10.0,5.625,0.4679662698412697,1.975,5.959120941176472,0.2297470659050948,18.0,2.972900267672836,6.323688808386966,0.243802561445743,0.7159593946383747,1.545179640533992
mix_uniform_n80_s42353,22.5,80.0,11.0,0.8518139791972338,3.540136994591323,0.8541113441158703,93.91721896298716,0.28125,18.0,64.0,41.6,80.0,0.776264104092386,68.0,0.9813367998054998,6.0,3.775,3.0,67.0,26.666666666666668,0.5995833333333331,9.0,6.125,2.0,73.0,40.0,0.6354464285714284,14.0,9.9,1.0,80.0,80.0,0.6323527167277166,24.0,14.9,1.0,80.0,80.0,0.6731811883525608,3.0,1.4,24.0,6.0,3.333333333333333,0.0,8.0,5.65,0.4430952380952379,1.975,5.731963389994477,0.1818574959961783,20.0,2.6699407723606776,6.210563782941223,0.197042008373911,0.703151534038219,1.4238641994633374
mix_uniform_n80_s42356,20.0,80.0,10.0,0.8303006311264287,3.505011630553895,0.8493101322582415,96.35064337054384,0.25,19.0,62.0,36.25,80.0,0.7460652020160454,66.0,0.9826375318774344,6.0,3.625,2.0,75.0,40.0,0.5637499999999998,9.0,5.975,1.0,80.0,80.0,0.5595039682539684,13.0,9.575,1.0,80.0,80.0,0.6179893717393716,19.0,13.875,1.0,80.0,80.0,0.6568474781797153,3.0,1.375,25.0,6.0,3.2,0.0,9.0,5.675,0.4566666666666665,1.975,6.0611193538610495,0.1583903810778924,23.0,3.101269549402484,6.651738264579,0.1738245523718191,0.7531007052220317,1.2508384641525578
mix_uniform_n80_s42360,20.0,80.0,8.0,0.899720433224771,3.717403407297415,0.8181596598461334,88.91650900187364,0.25,11.0,62.0,36.825,80.0,0.7647565543879661,60.0,0.975905753422361,7.0,3.8,1.0,80.0,80.0,0.5848214285714285,10.0,6.05,1.0,80.0,80.0,0.5749900793650793,15.0,9.475,1.0,80.0,80.0,0.6210921717171718,19.0,14.1,1.0,80.0,80.0,0.666201383433388,3.0,1.375,25.0,6.0,3.2,0.0,8.0,5.725,0.4397023809523808,1.975,6.319596731326843,0.1401380286039446,24.0,2.4891112564675923,6.662474716715619,0.1477414006175235,0.7543162716430267,1.1352634403213675
mix_uniform_n80_s42368,16.0,80.0,9.0,0.8118421312411521,3.380396191507121,0.8927836787407236,98.54132585813848,0.2,17.0,69.0,42.675,80.0,0.7819903487291098,71.0,0.9891210608067836,6.0,3.75,2.0,72.0,40.0,0.5775000000000002,10.0,6.025,1.0,80.0,80.0,0.6294246031746031,14.0,9.3,1.0,80.0,80.0,0.6512719918969918,19.0,14.2,1.0,80.0,80.0,0.6516043105071743,3.0,1.4,24.0,6.0,3.333333333333333,0.0,9.0,5.7,0.4463392857142853,1.975,5.777262130535393,0.1478516830103736,23.0,2.301892270357879,6.411893206241156,0.1640931604634808,0.7259457758797117,1.3682569582961712
mix_uniform_n80_s42384,3.805447,80.0,11.0,0.8602568509396102,3.55009537320493,0.8577445414116659,92.99548142234552,0.0475680875,13.0,61.0,37.475,80.0,0.7644067194618256,59.0,0.9761250789887332,6.0,3.575,1.0,80.0,80.0,0.51,10.0,5.975,1.0,80.0,80.0,0.5921428571428572,13.0,9.475,1.0,80.0,80.0,0.5944273781773781,21.0,14.1,1.0,80.0,80.0,0.6605333346993564,3.0,1.425,23.0,7.0,3.4782608695652173,0.0,9.0,5.65,0.449613095238095,1.975,6.156798724838249,0.2445946757597147,18.0,3.181278821026861,6.638055605818092,0.2637138440192698,0.7515515733181166,1.3899974058624158
mix_uniform_n80_s42389,30.0,80.0,13.0,0.8065759367151815,3.414507929598391,0.8693584383968953,99.1847095337406,0.375,16.0,67.0,41.625,80.0,0.7791010284172191,69.0,0.9842559347052892,6.0,3.65,3.0,60.0,26.666666666666668,0.5566666666666665,9.0,5.925,1.0,80.0,80.0,0.6138591269841269,15.0,9.325,1.0,80.0,80.0,0.6503544372294373,21.0,14.1,1.0,80.0,80.0,0.6499205237701757,3.0,1.35,26.0,6.0,3.076923076923077,0.0,11.0,5.6,0.4499999999999997,1.975,5.766971629913516,0.1935322496433088,19.0,2.582829583591066,6.421332882330677,0.2154917828934499,0.7270145230909393,1.2582524948558818
mix_uniform_n80_s42402,4.293106,80.0,13.0,0.8508594148013351,3.447601430109572,0.8995671099692798,94.02258305936355,0.053663825,15.0,63.0,40.2,80.0,0.7647936988649376,69.0,0.9796753781350354,6.0,3.775,3.0,67.0,26.666666666666668,0.6104166666666666,10.0,6.125,1.0,80.0,80.0,0.6175396825396826,14.0,9.625,1.0,80.0,80.0,0.6189205239205238,22.0,14.525,1.0,80.0,80.0,0.6404654378773962,3.0,1.325,27.0,7.0,2.962962962962963,0.0,9.0,5.6,0.4624999999999997,1.975,6.102308617702992,0.1783587432031297,21.0,2.7690735699796822,6.615539448515597,0.1933594931965463,0.7490023247955617,1.4870211254206804
mix_uniform_n80_s42435,5.689286,80.0,10.0,0.9159799220409096,3.7240526743340823,0.8299734268944071,87.33815892137758,0.071116075,14.0,59.0,35.675,80.0,0.7558744341452982,62.0,0.9698138953008536,6.0,3.85,2.0,74.0,40.0,0.5879166666666666,9.0,5.975,1.0,80.0,80.0,0.5835515873015873,12.0,9.25,1.0,80.0,80.0,0.6355726911976916,19.0,13.65,1.0,80.0,80.0,0.6594345080229369,3.0,1.4,24.0,7.0,3.333333333333333,0.0,9.0,5.675,0.4575099206349206,1.975,6.228669252180952,0.1787983461053261,20.0,2.978864816123164,6.508071160837579,0.1868187750515226,0.7368349123057617,1.5822027044928542
mix_uniform_n80_s42440,4.57647,80.0,12.0,0.8589562636774519,3.517967584498725,0.8721621758427763,93.13629038281388,0.0572058749999999,15.0,63.0,37.075,80.0,0.7610555681260479,64.0,0.9753877716492498,6.0,3.65,1.0,80.0,80.0,0.5762500000000002,9.0,5.85,1.0,80.0,80.0,0.585734126984127,13.0,9.2,1.0,80.0,80.0,0.6369721250971252,20.0,13.875,1.0,80.0,80.0,0.6724520682705666,3.0,1.425,23.0,9.0,3.4782608695652173,0.0,9.0,5.625,0.4753373015873016,1.975,5.989846339847124,0.14904540954018,16.0,2.720063374946905,6.462940473336027,0.1608174158448876,0.7317252776158998,1.4021722775070424
mix_uniform_n80_s42441,16.0,80.0,12.0,0.8824875639492681,3.573047099943277,0.8686423031163923,90.6528355391068,0.2,15.0,59.0,35.9,80.0,0.7639826539664607,62.0,0.9713560332021112,7.0,3.825,1.0,80.0,80.0,0.5358333333333333,8.0,5.925,1.0,80.0,80.0,0.6099999999999999,14.0,9.2,1.0,80.0,80.0,0.6715536546786546,20.0,13.975,1.0,80.0,80.0,0.6827419160217149,3.0,1.475,21.0,6.0,3.809523809523809,0.0,10.0,5.625,0.4673313492063491,1.975,5.955101602242761,0.1518255599067561,19.0,2.706190972418799,6.339206198899748,0.161618322372512,0.7177162523609059,1.3529381590456455
mix_uniform_n80_s42446,4.140993,80.0,13.0,0.8501629293554822,3.416695726238825,0.9151650352804998,94.09960989553952,0.0517624125,18.0,64.0,38.925,80.0,0.7653068537973569,66.0,0.9823407748015224,6.0,3.9,2.0,63.0,40.0,0.5258333333333334,11.0,6.125,1.0,80.0,80.0,0.5885804473304473,15.0,9.45,1.0,80.0,80.0,0.6440211177711178,19.0,14.075,1.0,80.0,80.0,0.6650414911241148,3.0,1.375,25.0,7.0,3.2,0.0,11.0,5.6,0.4606845238095235,1.975,6.1100992098071805,0.1669724636130161,17.0,2.6614463659731,6.626698016914428,0.1810897099228292,0.7502656826422135,1.6401647090455276
mix_uniform_n80_s42452,4.29436,80.0,11.0,0.8967147599041226,3.614049178268164,0.8627323168121986,89.21454578103929,0.0536795,15.0,52.0,33.775,80.0,0.7406317230635348,63.0,0.9665193242179674,6.0,3.7,3.0,49.0,26.666666666666668,0.5720833333333333,9.0,5.95,1.0,80.0,80.0,0.5756349206349208,13.0,9.325,1.0,80.0,80.0,0.6537829531579537,20.0,13.825,1.0,80.0,80.0,0.660119637629313,3.0,1.3,28.0,6.0,2.857142857142857,0.0,9.0,5.65,0.4527976190476187,1.975,6.422517010780485,0.1612110136436093,20.0,3.3765635355527466,6.782317305827549,0.1702423280296117,0.7678846856103103,1.494818283623798
mix_uniform_n80_s42470,25.0,80.0,10.0,0.8726205328867096,3.582567531066593,0.8543710433905144,91.67787942755896,0.3125,10.0,56.0,36.475,80.0,0.7712800205976117,60.0,0.9668442261278948,7.0,3.925,1.0,80.0,80.0,0.5684523809523812,10.0,6.275,1.0,80.0,80.0,0.6121626984126984,16.0,9.5,1.0,80.0,80.0,0.6425519619269621,21.0,14.225,1.0,80.0,80.0,0.6717844575874765,3.0,1.4,24.0,9.0,3.333333333333333,0.0,10.0,5.675,0.4485218253968252,1.975,5.924173737735784,0.1875939720193588,17.0,2.706724733928903,6.341836959231002,0.200819631183878,0.7180141034461308,1.385803169686998
mix_uniform_n80_s42459,5.410298,80.0,13.0,0.8059918807136779,3.3128904433200748,0.9228399410083472,99.25658299332092,0.067628725,21.0,64.0,40.8,80.0,0.7709178754431087,70.0,0.9869825100902456,6.0,3.65,2.0,73.0,40.0,0.5233333333333334,9.0,5.85,1.0,80.0,80.0,0.6057738095238093,15.0,9.375,1.0,80.0,80.0,0.6120394189144189,21.0,14.375,1.0,80.0,80.0,0.6479594853675736,3.0,1.375,25.0,7.0,3.2,0.0,9.0,5.6,0.4710615079365076,1.975,5.817456520784146,0.1631230384035314,16.0,2.8840167647271664,6.479892672502179,0.1816979254577836,0.7336445824110205,1.301163298348641
mix_uniform_n80_s42529,16.0,80.0,10.0,0.8771299771602057,3.627974599116075,0.8374238826356722,91.20655100514048,0.2,10.0,61.0,38.8,80.0,0.7847102027571108,63.0,0.970575322132546,7.0,3.675,1.0,80.0,80.0,0.6358333333333335,10.0,6.25,1.0,80.0,80.0,0.5945436507936508,14.0,9.775,1.0,80.0,80.0,0.6351311188811188,22.0,14.475,1.0,80.0,80.0,0.6966034542727652,3.0,1.375,25.0,6.0,3.2,0.0,9.0,5.675,0.4547916666666663,1.975,5.845775881907746,0.2715993470629117,20.0,2.3924466455632123,6.241804819575047,0.2899991631115139,0.706688601461044,1.50091777662365
mix_uniform_n80_s42530,3.999967,80.0,11.0,0.8885805929789476,3.562303975695598,0.879923135651198,90.03122579101316,0.0499995875,15.0,59.0,37.575,80.0,0.7749881002767398,63.0,0.9700941971151376,7.0,3.775,3.0,59.0,26.666666666666668,0.6010714285714285,10.0,5.95,1.0,80.0,80.0,0.6193055555555554,16.0,9.35,1.0,80.0,80.0,0.6325151237651239,22.0,14.475,1.0,80.0,80.0,0.6575924717052813,3.0,1.35,26.0,6.0,3.076923076923077,0.0,8.0,5.65,0.4474999999999997,1.975,6.005803616614181,0.1743219777222596,21.0,2.206878147101601,6.371221666131516,0.1849284512524721,0.7213409997564323,1.3794624756219558
mix_uniform_n80_s42532,18.0,80.0,16.0,0.8245838828173443,3.38965058259645,0.9018511059214352,97.01863166020794,0.225,19.0,61.0,38.05,80.0,0.767374938743621,68.0,0.9791370154585668,6.0,3.7,1.0,80.0,80.0,0.5475000000000001,9.0,6.125,1.0,80.0,80.0,0.582916666666667,14.0,9.4,1.0,80.0,80.0,0.6499616355866356,20.0,13.875,1.0,80.0,80.0,0.6618988060657951,3.0,1.475,21.0,8.0,3.809523809523809,0.0,9.0,5.525,0.4588392857142854,1.975,6.025915792367891,0.1807764854205324,16.0,2.234745132757592,6.635988694980419,0.1990785724367963,0.7513175605010801,1.321098875437016
mix_uniform_n80_s42543,3.802155,80.0,12.0,0.8430013675695477,3.424605694794572,0.9032687681480828,94.89901568089684,0.0475269375,18.0,62.0,38.4,80.0,0.764137289572842,69.0,0.9766450114021532,6.0,3.775,2.0,71.0,40.0,0.5804166666666665,8.0,5.975,1.0,80.0,80.0,0.5855952380952382,13.0,9.1,1.0,80.0,80.0,0.625967365967366,20.0,13.9,1.0,80.0,80.0,0.6486504956386921,3.0,1.325,27.0,7.0,2.962962962962963,0.0,8.0,5.625,0.4675595238095235,1.975,6.086658384245907,0.1518909901639988,20.0,2.219931102112984,6.62925596288549,0.1654313727971808,0.7505552897852039,1.4273186819384398
mix_uniform_n80_s42544,20.0,80.0,12.0,0.9367599717565764,3.778156767687685,0.824666286615168,85.40074556130646,0.25,12.0,58.0,37.875,80.0,0.7636966796659425,65.0,0.9681411826135854,7.0,3.825,2.0,72.0,40.0,0.5735119047619047,9.0,6.025,1.0,80.0,80.0,0.6547321428571427,13.0,9.35,1.0,80.0,80.0,0.654943043068043,22.0,14.5,1.0,80.0,80.0,0.6487307214629195,3.0,1.375,25.0,7.0,3.2,0.0,9.0,5.625,0.4680753968253967,1.975,6.232805365578849,0.1689106931280551,16.0,2.175566099727151,6.439755857362125,0.1745191068294283,0.7291003471171721,1.5526691141206286
mix_uniform_n80_s42551,4.545627,80.0,12.0,0.817215494597904,3.430298144750044,0.872735655779165,97.8933959632796,0.0568203375,13.0,67.0,43.375,80.0,0.7766607727653368,64.0,0.986641902220104,8.0,3.875,1.0,80.0,80.0,0.5273809523809524,10.0,6.225,1.0,80.0,80.0,0.5698214285714287,15.0,9.725,1.0,80.0,80.0,0.6385342435342437,22.0,14.325,1.0,80.0,80.0,0.6651990586597786,3.0,1.425,23.0,7.0,3.4782608695652173,0.0,10.0,5.625,0.4615079365079363,1.975,6.063475336881279,0.1733232655156254,17.0,2.7130598086105167,6.707386296284562,0.19172933529977,0.7594010992325482,1.194135803407789
mix_uniform_n80_s42576,4.174868,80.0,10.0,0.825972484094593,3.5226763693947323,0.8364306749554963,96.85552671611534,0.05218585,16.0,60.0,37.05,80.0,0.7731924492716955,66.0,0.9756018930659592,6.0,3.7,1.0,80.0,80.0,0.5379166666666666,9.0,6.15,1.0,80.0,80.0,0.6089781746031747,15.0,9.5,1.0,80.0,80.0,0.6545641858141856,23.0,14.15,1.0,80.0,80.0,0.6907708313591929,3.0,1.4,24.0,6.0,3.333333333333333,0.0,10.0,5.675,0.4662797619047616,1.975,5.930388414223697,0.1791973635966779,19.0,3.16489312287566,6.525297981695303,0.1971736273121646,0.7387853093930571,1.440177386227829
mix_uniform_n80_s42582,20.0,80.0,9.0,0.8693270824758328,3.5949456134959235,0.8452952423387224,92.02520157563823,0.25,14.0,61.0,40.6,80.0,0.7770063346488701,64.0,0.9738778683380678,5.0,3.7,1.0,80.0,80.0,0.4841666666666665,9.0,5.975,1.0,80.0,80.0,0.5834623015873016,13.0,9.4,1.0,80.0,80.0,0.6286129842379837,22.0,14.4,1.0,80.0,80.0,0.6426736315155435,3.0,1.4,24.0,8.0,3.333333333333333,0.0,13.0,5.7,0.4608531746031744,1.975,6.125358718019977,0.2075087982158829,25.0,2.389283996567933,6.569615048325149,0.2225588714353047,0.7438028270410428,1.5560986332589288
mix_uniform_n80_s42596,22.5,80.0,13.0,0.8672287264045371,3.5565437152274697,0.8615633510838288,92.24786675560642,0.28125,11.0,61.0,38.025,80.0,0.7695671999511078,62.0,0.9746525307354044,6.0,3.775,1.0,80.0,80.0,0.5170833333333331,10.0,6.05,1.0,80.0,80.0,0.5839880952380951,13.0,9.575,1.0,80.0,80.0,0.6329581529581528,20.0,14.05,1.0,80.0,80.0,0.6719916710396585,3.0,1.375,25.0,6.0,3.2,0.0,9.0,5.6,0.4418749999999994,1.975,6.082137871298097,0.2010615643279441,22.0,2.044507449724899,6.5311466128689615,0.2159047661572199,0.7394474834122784,1.326510489655622
mix_uniform_n80_s42602,4.614796,80.0,10.0,0.8573613487327656,3.537215827859906,0.8610941634861462,93.30954808989824,0.05768495,14.0,61.0,39.425,80.0,0.7940304300123195,58.0,0.9719797063230128,7.0,3.75,2.0,73.0,40.0,0.6530952380952381,10.0,6.1,1.0,80.0,80.0,0.5897817460317459,15.0,9.625,1.0,80.0,80.0,0.6544332750582753,20.0,14.325,1.0,80.0,80.0,0.6847957891137069,3.0,1.35,26.0,6.0,3.076923076923077,0.0,9.0,5.675,0.4528273809523807,1.975,5.870606738857121,0.191428497149719,19.0,2.569878217914789,6.340171977650153,0.2067400606685178,0.7178255965096212,1.650173185436134
mix_uniform_n80_s42656,20.0,80.0,10.0,0.8646299928882011,3.5660802964912106,0.8543934787601531,92.52512711566808,0.25,17.0,56.0,36.525,80.0,0.754989604624903,65.0,0.976927979712463,6.0,3.675,1.0,80.0,80.0,0.4991666666666665,9.0,6.075,1.0,80.0,80.0,0.5607936507936507,13.0,9.375,1.0,80.0,80.0,0.6005404317904317,20.0,14.025,1.0,80.0,80.0,0.656298853794984,3.0,1.375,25.0,7.0,3.2,0.0,9.0,5.675,0.4511210317460315,1.975,6.343792113016078,0.1624157205445335,20.0,3.2628480360084726,6.822346835567011,0.1746678260199989,0.7724167741978945,1.4136407969309748
mix_uniform_n80_s42613,6.505994,80.0,13.0,0.8848257756657398,3.5510431546310794,0.8817708328512508,90.41327931457272,0.081324925,15.0,61.0,38.05,80.0,0.7764964205360415,66.0,0.9740669336648676,7.0,3.7,1.0,80.0,80.0,0.5051785714285715,9.0,5.95,1.0,80.0,80.0,0.5828373015873016,14.0,9.55,1.0,80.0,80.0,0.6327586996336999,21.0,14.05,1.0,80.0,80.0,0.6572630580418894,3.0,1.375,25.0,8.0,3.2,0.0,9.0,5.6,0.4559226190476189,1.975,6.3749800878274,0.1701966931112352,19.0,2.5939220729574965,6.777194502095024,0.1809348542171394,0.7673046887808767,1.427893698678778
